,script_id,words,words_male,words_female,f_percentage,imdb_id,title,year,gross,lines_data,averageRating,numVotes
222,1284,8823,8233,590,0.06687067890740112,tt0075148,Rocky,1976,477.0,7.777457777777772e+114,8.1,506141
223,1285,9115,8530,585,0.0641799232035107,tt1032755,RocknRolla,2008,6.0,7.777777755772572e+111,7.3,231822
224,1286,6514,4269,2245,0.3446423088731962,tt1645131,Romeo & Juliet,2013,1.0,7.777753777777741e+81,5.8,10869
225,1287,6967,5746,1221,0.1752547724989235,tt0122690,Ronin,1998,77.0,5.77735674577777e+92,7.3,169202
226,1291,5403,4343,1060,0.19618730334999074,tt0128445,Rushmore,1998,31.0,7.777777757777771e+116,7.7,165863
227,1292,8072,4719,3353,0.41538652130822595,tt0041827,Roughshod,1949,,4.344777777777751e+114,6.6,443
228,1294,4532,2811,1721,0.3797440423654016,tt0120053,The Saint,1997,116.0,7.72775377764323e+73,6.3,61526
229,1295,8365,4318,4047,0.48380155409444114,tt0206275,Save the Last Dance,2001,139.0,1.4444313211773403e+99,6.2,56466
230,1296,6243,5480,763,0.12221688290885792,tt0235737,The Salton Sea,2002,1.0,7.577777777777501e+108,7.1,29316
231,1297,4598,2240,2358,0.5128316659417138,tt1231277,S. Darko,2009,,2.4423025743014403e+90,3.6,13091
232,1305,13863,12307,1556,0.11224121762966169,tt0086250,Scarface,1983,1.0,7.457777777777772e+112,8.3,721166
233,1307,9351,8392,959,0.10255587637685809,tt0839980,Semi-Pro,2008,40.0,7.557777777464771e+107,5.8,77445
234,1309,7442,6364,1078,0.14485353399623757,tt0050976,The Seventh Seal,1957,,7.777743444764771e+81,8.2,159278
235,1310,4528,2028,2500,0.5521201413427562,tt0111127,Serial Mom,1994,16.0,2.4500175464453102e+37,6.8,26381
236,1320,9738,6742,2996,0.3076607106181968,tt0815236,She's Out of My League,2010,34.0,7.765637535433771e+125,6.4,124750
237,1324,4039,2851,1188,0.2941322109433028,tt0073705,Shivers,1975,,7.47777777610343e+34,6.5,17271
238,1325,5429,4359,1070,0.19708970344446491,tt0286106,Signs,2002,341.0,6.74643355457764e+76,6.7,331765
239,1329,4134,3274,860,0.2080309627479439,tt0090021,Silver Bullet,1985,,5.632446333565351e+52,6.4,23228
240,1330,11933,7333,4600,0.3854856280901701,tt0102926,The Silence of the Lambs,1991,270.0,3.3446430000334005e+84,8.6,1233782
241,1333,8628,2234,6394,0.7410755679184052,tt0105417,Sister Act,1992,293.0,7.531677777777542e+78,6.4,85541
242,1339,13622,13373,249,0.018279254147702248,tt0208092,Snatch.,2000,48.0,7.777777777775672e+136,8.3,766448
243,1340,10089,8038,2051,0.20329071265734958,tt0475394,Smokin' Aces,2006,47.0,7.777777740773742e+100,6.7,136121
244,1342,8109,5155,2954,0.36428659514120115,tt0108174,So I Married an Axe Murderer,1993,24.0,6.4357777544463416e+106,6.4,32817
245,1343,10410,8438,1972,0.189433237271854,tt0120834,Snow Falling on Cedars,1999,24.0,7.675577777777773e+125,6.7,13549
246,1346,15965,7806,8159,0.511055433761353,tt0337741,Something's Gotta Give,2003,180.0,7.334323321320232e+152,6.7,109986
247,1347,6755,5415,1340,0.19837157660991858,tt0108200,Spare Me,1993,,7.777777777777471e+85,6.8,28
248,1348,6448,4128,2320,0.3598014888337469,tt0158983,South Park: Bigger Longer & Uncut,1999,89.0,7.67555577745777e+56,7.7,189844
249,1349,15305,4585,10720,0.7004246978111728,tt0371246,Spanglish,2004,58.0,1.3217301244435702e+117,6.4,77466
250,1350,6161,5904,257,0.0417140074663204,tt0360009,Spartan,2004,6.0,7.777777777777771e+112,6.5,28940
251,1351,14823,13103,1720,0.1160358901706807,tt0811080,Speed Racer,2008,53.0,1.7777763667777606e+146,6.0,67987
252,1359,5090,4731,359,0.07053045186640472,tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,853.0,7.77777345777677e+75,8.3,927858
253,1360,7515,6242,1273,0.16939454424484365,tt0121765,Star Wars: Episode II - Attack of the Clones,2002,465.0,7.777777777777771e+93,6.5,625643
254,1361,7264,6582,682,0.09388766519823788,tt0796366,Star Trek,2009,299.0,7.434566775366671e+67,7.9,571801
255,1362,10042,9406,636,0.06333399721171082,tt0076759,Star Wars: Episode IV - A New Hope,1977,1798.0,7.777577777777773e+130,8.6,1203899
256,1366,9097,6798,2299,0.25272067714631197,tt0120201,Starship Troopers,1997,103.0,7.766555224367762e+136,7.2,264573
257,1367,10783,8601,2182,0.2023555596772698,tt0120202,State and Main,2000,11.0,6.357777675577772e+135,6.7,20219
258,1369,9174,7198,1976,0.21539132330499236,tt0040835,Station West,1948,,7.774477777744343e+157,6.6,993
259,1370,6307,6091,216,0.03424766132868241,tt0070735,The Sting,1973,786.0,7.777777777777771e+75,8.3,236258
260,1371,6559,4138,2421,0.36911114499161457,tt0088172,Starman,1984,74.0,7.777777677733221e+111,7.0,41730
261,1373,10805,7652,3153,0.2918093475242943,tt0164181,Stir of Echoes,1999,36.0,5.577514336565672e+88,7.0,73416
262,1387,15251,12417,2834,0.18582388040128517,tt0051036,Sweet Smell of Success,1957,,3.4544456566434608e+140,8.1,27245
263,1389,9474,8248,1226,0.12940679755119275,tt0453556,TMNT,2007,68.0,7.77775467777777e+72,6.2,60611
264,1391,9883,3368,6515,0.6592127896387736,tt0364045,Taking Lives,2004,45.0,7.667421330230101e+100,6.3,78945
265,1393,3414,3156,258,0.07557117750439367,tt0084827,TRON,1982,97.0,7.77777777777777e+48,6.8,111511
266,1394,9123,6950,2173,0.23818919215170448,tt0037343,Tall in the Saddle,1944,,7.736775556735742e+128,7.0,2744
267,1401,12553,12417,136,0.010834063570461244,tt0146309,Thirteen Days,2000,55.0,5.677777777777772e+113,7.3,53091
268,1406,14417,10324,4093,0.28390095026704587,tt0108330,This Boy's Life,1993,8.0,3.4333332344554305e+108,7.3,45859
269,1407,3519,3313,206,0.05853935777209435,tt0196158,Ticker,2001,,5.77547767777775e+30,3.6,6515
270,1408,12998,12366,632,0.048622865056162486,tt0094137,3 Men and a Baby,1987,373.0,7.777777777777772e+107,6.0,46724
271,1409,8751,8139,612,0.06993486458690436,tt0105585,Thunderheart,1992,47.0,7.777777777777771e+65,6.8,13701
272,1412,11862,9176,2686,0.22643736300792447,tt0117918,Tin Cup,1996,106.0,7.744344433477773e+141,6.4,45381
273,1414,20138,18329,1809,0.08983017181448008,tt0094155,Tin Men,1987,56.0,5.667777777677771e+161,6.6,7742
274,1421,6204,5681,523,0.08430045132172792,tt0114709,Toy Story,1995,61.0,7.774777774777762e+96,8.3,864254
275,1423,9895,6703,3192,0.32258716523496717,tt0181865,Traffic,2000,200.0,7.777774545774222e+104,7.6,193167
276,1428,10591,10296,295,0.027853838164479276,tt0942385,Tropic Thunder,2008,133.0,7.777777754667772e+90,7.0,371857
277,1434,5196,4526,670,0.12894534257120863,tt0120382,The Truman Show,1998,233.0,7.777447775467739e+71,8.1,910257
278,1438,5307,4101,1206,0.22724703222159412,tt0217869,Unbreakable,2000,153.0,4.6477777532777705e+45,7.3,380044
279,1442,8722,7997,725,0.08312313689520752,tt0105695,Unforgiven,1992,211.0,5.53774057776667e+102,8.2,367296
280,1444,8798,5081,3717,0.4224823823596272,tt0434409,V for Vendetta,2005,95.0,1.0000475177777704e+115,8.2,1009509
281,1447,10399,7786,2613,0.25127416097701705,tt0259711,Vanilla Sky,2001,155.0,3.4777777777754505e+108,6.9,244777
282,1451,8201,6728,1473,0.17961224240946225,tt0124198,Very Bad Things,1998,18.0,7.77777777777177e+105,6.4,44445
283,1452,3152,2861,291,0.09232233502538072,tt0351977,Walking Tall,2004,64.0,7.775343455777769e+56,6.3,69621
284,1455,5612,3902,1710,0.304704205274412,tt0281358,A Walk to Remember,2002,61.0,5.765155747537771e+101,7.4,196545
285,1458,10453,6353,4100,0.3922318951497178,tt0493464,Wanted,2008,163.0,3.13474532243266e+73,6.7,355038
286,1459,2035,1446,589,0.28943488943488943,tt0407304,War of the Worlds,2005,317.0,5.450002743757439e+43,6.5,408993
287,1461,11802,8747,3055,0.2588544314522962,tt0409459,Watchmen,2009,125.0,5.677775575566441e+93,7.6,490989
288,1465,7907,7284,623,0.0787909447325155,tt0498399,We Own the Night,2007,36.0,5.774557777777552e+112,6.8,83786
289,1466,5643,4676,967,0.17136275031011874,tt0047673,White Christmas,1954,,6.56576465547464e+77,7.6,31309
290,1467,3134,2342,792,0.2527121888959796,tt0887971,While She Was Out,2008,,6.40000002100356e+53,4.8,6365
291,1470,9144,8971,173,0.018919510061242345,tt0118158,White Squall,1996,20.0,7.754777776777771e+134,6.6,20804
292,1471,4121,2232,1889,0.4583838874059694,tt0365929,Whiteout,2009,11.0,2.3433314444353298e+73,5.5,36882
293,1475,8864,8864,0,0.0,tt0065214,The Wild Bunch,1969,,7.777777777777772e+91,7.9,76075
294,1482,5842,3993,1849,0.3165011982197877,tt0090329,Witness,1985,160.0,2.46475677544421e+80,7.4,84409
295,1483,9387,4706,4681,0.4986683711515926,tt0032138,The Wizard of Oz,1939,839.0,2.2000510000410007e+127,8.0,366263
296,1488,8814,6798,2016,0.22872702518720217,tt0458525,X-Men Origins: Wolverine,2009,208.0,6.35777763434777e+62,6.6,459662
297,1497,8285,7287,998,0.12045866022933012,tt0295701,xXx,2002,211.0,7.77777777777777e+73,5.9,171573
298,1502,16767,14974,1793,0.10693624381225025,tt0453562,42,2013,101.0,7.777777777343572e+123,7.5,83220
299,1509,14134,11574,2560,0.18112353190887223,tt1190080,2012,2009,192.0,7.777634467206775e+209,5.8,347230
300,1512,19680,10688,8992,0.45691056910569106,tt0147800,10 Things I Hate About You,1999,65.0,1.7777523202745312e+254,7.3,289924
301,1514,15968,10644,5324,0.33341683366733466,tt0417385,12 and Holding,2005,,5.461357777754213e+205,7.5,6652
302,1517,19628,16176,3452,0.17587120440187487,tt2024544,12 Years a Slave,2013,60.0,4.56733477777777e+108,8.1,624448
303,1520,5145,4336,809,0.15724003887269195,tt1542344,127 Hours,2010,20.0,4.53513352345765e+29,7.5,342249
304,1525,16638,12832,3806,0.22875345594422405,tt0974661,17 Again,2009,74.0,7.667676775564344e+210,6.3,176200
305,1530,14982,14278,704,0.04698972099853157,tt1622547,30 Minutes or Less,2011,40.0,7.777777743333573e+125,6.1,92382
306,1532,24304,20866,3438,0.1414581961816985,tt0083511,48 Hrs.,1982,224.0,7.734357754434774e+254,6.9,67634
307,1534,18500,12762,5738,0.31016216216216214,tt1022603,(500) Days of Summer,2009,37.0,7.435445256774773e+254,7.7,464357
308,1537,20508,16082,4426,0.21581821728106104,tt0134273,8MM,1999,62.0,5.4464453323443614e+194,6.5,121714
309,1538,42338,36484,5854,0.13826822240068024,tt0104257,A Few Good Men,1992,295.0,4.3674777777775325e+254,7.7,229412
310,1545,12186,9180,3006,0.2466765140324963,tt0118548,Absolute Power,1997,94.0,5.543555633456772e+139,6.7,49357
311,1547,15602,10660,4942,0.31675426227406744,tt0096754,The Abyss,1989,118.0,7.777777774444442e+184,7.6,159751
312,1550,10727,7942,2785,0.25962524470961124,tt0109040,Ace Ventura: Pet Detective,1994,150.0,7.746766223346551e+81,6.9,272318
313,1555,6417,2728,3689,0.5748792270531401,tt0101272,The Addams Family,1991,235.0,4.344362777507541e+96,6.9,127313
314,1556,15480,12258,3222,0.20813953488372092,tt1385826,The Adjustment Bureau,2011,68.0,7.756433343577532e+122,7.0,240197
315,1559,19800,17032,2768,0.1397979797979798,tt0118564,Affliction,1997,11.0,4.435377534476652e+198,7.0,14784
316,1564,17054,1322,15732,0.9224815292599976,tt0088683,Agnes of God,1985,,4.3000000000000027e+254,6.6,6627
317,1571,7409,6635,774,0.10446753947901201,tt0103639,Aladdin,1992,454.0,7.777677646776343e+157,8.0,363706
318,1576,8502,5672,2830,0.3328628557986356,tt0078748,Alien,1979,6.0,6.577335677776541e+115,8.4,768742
319,1582,8684,6838,1846,0.2125748502994012,tt0103644,Alien�,1992,116.0,7.565343456577762e+98,6.5,271696
320,1597,13670,7194,6476,0.4737381126554499,tt0090605,Aliens,1986,199.0,2.2323212605434605e+177,8.3,639399
321,1603,15545,6901,8644,0.5560630427790286,tt0881891,All About Steve,2009,39.0,3.11047732011344e+95,4.8,39254
322,1606,23250,16484,6766,0.29101075268817206,tt0181875,Almost Famous,2000,52.0,1.0002241222215706e+254,7.9,247588
323,1609,7096,5296,1800,0.25366403607666294,tt0369226,Alone in the Dark,2005,6.0,6.776656644165431e+91,2.4,41382
324,1613,30636,13622,17014,0.5553597075336206,tt1129445,Amelia,2009,16.0,4.653445320025422e+209,5.8,11867
325,1615,16724,9882,6842,0.40911265247548434,tt0169547,American Beauty,1999,222.0,5.652774244101433e+210,8.3,1048816
326,1628,21948,16441,5507,0.25091124476034266,tt1800241,American Hustle,2013,160.0,6.366467775442453e+167,7.2,440546
327,1631,22522,19074,3448,0.15309475179824172,tt0022626,American Madness,1932,,6.777753377754663e+232,7.4,1782
328,1634,11349,10438,911,0.08027138954974007,tt0244000,American Outlaws,2001,20.0,7.777777777777752e+132,6.0,13780
329,1635,17456,12612,4844,0.2774977085242896,tt0163651,American Pie,1999,174.0,6.5547740777777735e+249,7.0,370037
330,1637,35204,23202,12002,0.34092716736734463,tt0112346,The American President,1995,130.0,4.4767743466667623e+254,6.8,50940
331,1639,17174,13962,3212,0.18702690112961454,tt0144084,American Psycho,2000,24.0,7.776734334446345e+238,7.6,472899
332,1643,19166,15694,3472,0.18115412710007306,tt0305206,American Splendor,2003,8.0,3.277756777777741e+149,7.4,47045
333,1647,10778,5769,5009,0.46474299498979404,tt2216212,The Amityville Asylum,2013,,3.43410003443454e+82,2.6,1223
334,1650,20622,6292,14330,0.694888953544758,tt1174732,An Education,2009,14.0,3.3410362231000216e+228,7.3,126929
335,1652,28840,26548,2292,0.07947295423023579,tt0122933,Analyze This,1999,183.0,7.754777777777765e+254,6.7,143899
336,1655,19578,8140,11438,0.5842271937889468,tt0225071,Angel Eyes,2001,36.0,1.4674352234204606e+251,5.6,22206
337,1657,18120,15272,2848,0.15717439293598234,tt0808151,Angels & Demons,2009,154.0,3.7777777742677714e+198,6.7,267846
338,1659,10966,6147,4819,0.43944920663870146,tt1781769,Anna Karenina,2012,13.0,5.544777774023561e+124,6.6,89880
339,1666,11926,5352,6574,0.5512326010397451,tt0254099,The Anniversary Party,2001,6.0,3.443435253443441e+151,6.2,7966
340,1667,11172,9738,1434,0.12835660580021482,tt1521197,Anonymous,2011,4.0,7.77777777777777e+103,6.9,38930
341,1669,19354,15668,3686,0.19045158623540354,tt0218817,Antitrust,2001,16.0,6.535663777774372e+216,6.1,28159
342,1671,12546,9180,3366,0.2682926829268293,tt0120587,Antz,1998,168.0,7.310067444445771e+124,6.5,144441
343,1673,31466,22904,8562,0.27210322252590097,tt0053604,The Apartment,1960,,4.335775652057621e+198,8.3,158939
344,1676,20814,20250,564,0.027097146151628712,tt0078788,Apocalypse Now,1979,16.0,7.777777777777773e+233,8.4,591134
345,1682,28196,27428,768,0.02723790608596964,tt0118636,Apt Pupil,1998,16.0,7.777777777777773e+233,6.7,35303
346,1684,11935,9737,2198,0.1841642228739003,tt1764183,Arbitrage,2012,8.0,4.764543446777541e+136,6.6,49122
347,1689,7649,6996,653,0.08537063668453393,tt0106303,Arctic Blue,1993,,6.666777777745672e+83,5.1,932
348,1691,9264,8919,345,0.03724093264248705,tt1024648,Argo,2012,148.0,6.77677777777577e+84,7.7,563112
349,1694,7712,7333,379,0.049144190871369293,tt0120591,Armageddon,1998,374.0,7.777743477574772e+78,6.7,389763
350,1696,6420,5980,440,0.06853582554517133,tt0106308,Army of Darkness,1992,24.0,7.74675677777777e+51,7.5,159821
351,1700,13762,8921,4841,0.35176573172503994,tt0082031,Arthur,1981,298.0,7.777777777777772e+86,6.9,25453
352,1702,24318,15860,8458,0.34780820791183487,tt0119822,As Good as It Gets,1997,280.0,7.777777702313373e+221,7.7,270038
353,1705,16858,12478,4380,0.25981729742555465,tt0112401,Assassins,1995,60.0,7.777777777777573e+222,6.3,76447
354,1710,22002,13314,8688,0.39487319334605947,tt0132512,At First Sight,1999,38.0,3.443344554335442e+253,6.0,12861
355,1716,12050,7119,4931,0.40921161825726143,tt2114461,Authors Anonymous,2014,,6.436446522535761e+107,4.3,2056
356,1717,22170,10868,11302,0.50978800180424,tt0174480,Autumn in New York,2000,61.0,3.246753221332541e+232,5.7,24511
357,1718,17432,11470,5962,0.34201468563561266,tt0499549,Avatar,2009,882.0,7.777777434446444e+208,7.8,1101007
358,1723,12930,11207,1723,0.13325599381283837,tt0848228,The Avengers,2012,680.0,7.777777433343441e+99,8.0,1241037
359,1727,15954,11836,4118,0.25811708662404415,tt0449467,Babel,2006,45.0,6.777777631024104e+254,7.4,285269
360,1734,12336,4246,8090,0.6558041504539559,tt1212436,The Back-up Plan,2010,41.0,2.3533001033435404e+145,5.4,47797
361,1735,23462,20664,2798,0.11925667036058307,tt0101393,Backdraft,1991,160.0,7.777777345777343e+254,6.7,70038
362,1739,7966,7718,248,0.031132312327391415,tt2350892,Bad Country,2014,,5.467777677777771e+88,5.8,7917
363,1740,18280,17282,998,0.05459518599562363,tt0047849,Bad Day at Black Rock,1955,,7.777777777777771e+196,7.7,18784
364,1744,6106,5404,702,0.11496888306583689,tt0307987,Bad Santa,2003,86.0,2.2577777760077703e+88,7.0,131779
365,1746,15271,4489,10782,0.706044135943946,tt1284575,Bad Teacher,2011,109.0,6.221231000000041e+115,5.6,189803
366,1747,12044,5706,6338,0.5262371305214214,tt0069762,Badlands,1973,,5.744343644523232e+143,7.8,63915
367,1759,14534,12456,2078,0.14297509288564744,tt0264395,Basic,2003,38.0,3.6646566644447703e+139,6.5,58482
368,1762,12658,10564,2094,0.16542897772159898,tt0115632,Basquiat,1996,5.0,5.655434574445462e+183,6.9,19229
369,1771,10146,7020,3126,0.3081017149615612,tt0118688,Batman & Robin,1997,202.0,7.777777547567271e+123,3.7,230533
370,1773,7775,6853,922,0.11858520900321544,tt0372784,Batman Begins,2005,278.0,4.777776777777202e+162,8.2,1277697
371,1775,12038,9956,2082,0.17295231766074098,tt0112462,Batman Forever,1995,368.0,7.777777775277773e+159,5.4,231634
372,1780,6862,6862,0,0.0,tt0058946,The Battle of Algiers,1966,6.0,7.777777777776771e+49,8.1,51181
373,1789,11466,9432,2034,0.17739403453689168,tt0118689,Bean,1997,85.0,7.777434635433541e+126,6.5,95664
374,1792,4031,1706,2325,0.576779955346068,tt2125435,Beasts of the Southern Wild,2012,13.0,5.0000245056756306e+45,7.3,79811
375,1796,11363,8861,2502,0.2201883305465106,tt1532503,Beginners,2010,6.0,7.777647777477352e+95,7.2,86756
376,1801,10275,6344,3931,0.3825790754257907,tt0120601,Being John Malkovich,1999,39.0,3.4424366655442304e+107,7.7,304863
377,1802,21268,15418,5850,0.27506112469437655,tt0078841,Being There,1979,,3.343367666575662e+236,8.0,64219
378,1805,16844,13512,3332,0.19781524578484921,tt0247199,The Believer,2001,0.0,7.576476334475435e+214,7.2,36151
379,1807,28286,8692,19594,0.6927101746447005,tt0120603,Beloved,1998,42.0,4.0000000344444326e+254,6.0,6986
380,1809,8858,6780,2078,0.23459020094829533,tt0106387,Benny & Joon,1993,48.0,7.673477765767642e+147,7.2,53842
381,1810,16353,9259,7094,0.433804194948939,tt1412386,The Best Exotic Marigold Hotel,2011,50.0,7.374223574556561e+126,7.2,88900
382,1811,11858,8568,3290,0.27744982290436837,tt0094737,Big,1988,243.0,7.767744137776652e+191,7.3,193594
383,1815,18114,12994,5120,0.282654300541018,tt0095250,The Big Blue,1988,,7.777777777533043e+226,7.6,47312
384,1823,10570,9740,830,0.07852412488174078,tt0118715,The Big Lebowski,1998,32.0,7.677777777343471e+127,8.1,713674
385,1826,21996,7712,14284,0.6493907983269686,tt0056869,The Birds,1963,,2.343433334004331e+252,7.7,167286
386,1831,11034,8352,2682,0.24306688417618272,tt0188453,Birthday Girl,2001,7.0,7.755437757744762e+161,6.1,24117
387,1838,21590,15054,6536,0.30273274664196387,tt0462200,Black Snake Moan,2006,12.0,5.546334333426332e+222,6.9,60386
388,1841,4391,1947,2444,0.5565930312001822,tt0947798,Black Swan,2010,117.0,7.57300235610035e+70,8.0,686046
389,1843,14308,10760,3548,0.24797316186748672,tt0120611,Blade,1998,129.0,3.445345667764541e+152,7.1,240071
390,1846,11576,9512,2064,0.17829993089149965,tt0187738,Blade II,2002,122.0,2.667777777556361e+136,6.7,196497
391,1849,13994,11916,2078,0.14849221094754894,tt0083658,Blade Runner,1982,4.0,7.777777777745362e+189,8.1,677853
392,1853,23700,15024,8676,0.3660759493670886,tt0124298,Blast from the Past,1999,45.0,4.2256334442466424e+254,6.6,58557
393,1855,15034,7144,7890,0.5248104296926965,tt0878804,The Blind Side,2009,296.0,1.7777643362571104e+124,7.6,285978
394,1856,5775,1582,4193,0.7260606060606061,tt2132285,The Bling Ring,2013,6.0,2.32303432335111e+72,5.6,82042
395,1858,15067,11142,3925,0.26050308621490675,tt0115710,Blood and Wine,1996,2.0,5.437775533677751e+118,6.0,9045
396,1861,5663,4201,1462,0.2581670492671729,tt0086979,Blood Simple.,1984,4.0,7.75777773665564e+66,7.6,85463
397,1863,25082,21740,3342,0.133242963081094,tt0221027,Blow,2001,81.0,7.554677566447753e+254,7.6,236497
398,1866,20600,12710,7890,0.38300970873786405,tt0090756,Blue Velvet,1986,20.0,5.623356774434662e+254,7.8,176422
399,1870,12926,7382,5544,0.4289029862293053,tt0106447,"Bodies, Rest & Motion",1993,1.0,3.453312445453432e+237,5.7,2140
400,1872,22822,14404,8418,0.3688546139689773,tt0082089,Body Heat,1981,,3.3764434244343417e+232,7.4,30212
401,1879,7170,5707,1463,0.20404463040446305,tt0166110,Bones,2001,11.0,7.776676777756442e+81,4.2,6582
402,1882,18898,12996,5902,0.31230818075986877,tt0061418,Bonnie and Clyde,1967,,2.4342434445355507e+193,7.8,100263
403,1884,17904,13930,3974,0.2219615728328865,tt0118749,Boogie Nights,1997,50.0,6.652577777777642e+254,7.9,233708
